width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,keypoint_15_x,keypoint_15_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,quality
90,69,48.668682,72.81966,104.322784,74.53784,112.11133,74.78074,141.0184,76.46726,105.59436,126.39716,124.307465,105.860825,122.954834,141.5012,98.01413,167.55656,72.12769,148.54727,61.207417,113.76184,95.91162,28.312931,62.978878,25.868353,51.481754,6.9158487,70.0775,147.57103,42.733883,143.75186,31.10217,121.47716,3.8905029296875,1.2715759,0.2394965099260451,10.920277,12.538734,12.635323,87.893486,11.631712,27.343616,0.7
59,43,72.59967,68.09627,134.12482,77.23193,146.44211,71.65947,177.73082,77.004684,126.13975,128.70735,162.29387,117.53953,148.86047,157.06467,130.59727,181.99673,100.43563,146.28455,92.2445,98.26909,120.25746,26.84306,90.861465,39.789417,77.22061,18.121532,100.23959,151.76494,77.35738,128.89401,68.61917,94.34794,14.480880737304688,7.9850693,0.02588876816878427,8.191132,19.644829,30.438263,58.47967,8.738213,22.88221,0.7
81,46,30.38208,75.84724,125.71709,73.33133,126.121475,70.25816,199.94264,67.532074,121.79725,129.76184,149.73611,126.35428,142.95554,159.70755,113.4021,180.22023,68.717415,135.08022,62.364273,78.793396,113.1578,14.324337,7.1105666,4.204285,53.476486,6.7080493,70.09213,141.8541,42.690865,140.28658,29.755173,112.62577,11.388328552246094,3.919838,0.10585088638920936,6.353142,31.982193,50.968445,74.58911,12.935692,27.401268,0.7
105,85,38.68302,72.63845,99.88255,76.55289,124.11205,79.203064,138.78528,72.65775,100.00749,132.74939,116.00545,118.60697,127.39079,150.28693,98.82089,179.1156,64.10008,137.44029,54.165627,89.32461,96.19207,31.556927,65.8294,40.95085,57.442783,19.292784,56.379856,128.27386,38.5297,123.693375,27.630692,100.15326,10.459747314453125,0.124938965,0.2116204148653873,9.934456,15.482605,43.42478,48.373756,10.89901,17.850155,0.7
69,48,63.269146,52.421947,129.26663,51.938038,155.75305,48.834023,174.17188,51.990566,139.16016,98.8288,164.64268,83.4147,165.96193,145.19858,152.03004,166.84692,108.88138,147.48409,87.30547,91.46867,144.1942,8.792395,84.46265,21.055433,74.462135,6.8118567,110.78569,151.64192,79.393814,132.48372,60.144127,98.79769,4.924243927001953,9.893524,0.3077194543255325,21.575905,24.036327,7.3601227,70.41324,19.249687,31.391876,0.7
88,71,62.313557,46.243904,91.88913,48.454384,124.66197,45.008446,120.48516,45.32402,93.480515,88.11831,111.76171,88.93593,113.09785,118.78265,92.83772,129.48499,72.93542,110.47673,67.50311,82.25974,104.96958,8.561438,3.8447008,1.9033724,69.34384,5.766939,82.02791,126.4585,56.38073,124.36062,47.14946,103.21052,4.3933868408203125,1.5913849,0.04050678329469026,5.4323044,5.189556,5.8585663,80.35637,9.23127,25.647179,0.7
94,82,99.74521,112.42503,162.17493,112.207016,171.66098,111.5819,210.12689,108.49219,156.86208,158.56238,184.34465,139.60342,179.69496,176.4015,151.77644,190.35913,117.533585,170.67981,112.99456,134.46391,162.95331,51.80754,97.339325,61.375244,93.05861,28.326279,115.988625,169.14272,96.008385,158.61082,85.71901,135.67256,5.368690490722656,5.312851,0.44899190205696105,4.5390244,13.2493515,24.098465,73.08867,10.289375,19.98024,0.7
80,80,35.72136,100.01656,91.36597,101.76785,117.67554,102.60783,153.50345,102.69348,93.95764,153.68034,128.9767,133.90604,125.58865,168.92259,98.84555,192.9332,62.37104,172.19252,52.084797,132.6289,96.35583,51.57102,38.33349,64.175186,19.566818,45.38347,69.816536,174.86736,42.192333,168.4021,29.971313,150.19513,3.5168914794921875,2.5916748,0.3140137264797429,10.286243,16.363438,21.051437,68.45372,12.22102,27.624203,0.7
88,54,32.97456,60.1821,90.72851,61.231377,115.555084,58.778854,141.24825,53.48248,90.00233,116.31883,109.66694,105.4553,118.4028,143.62735,90.61784,175.68033,65.25942,137.02834,62.43217,92.49462,5.7895527,4.4416785,29.998158,26.843174,17.811172,12.870219,65.545235,124.85984,51.396393,123.11634,38.687252,100.82618,9.872447967529297,0.72618103,0.07196947060725634,2.8272514,29.457611,23.824211,65.65144,12.709141,14.148842,0.7
162,108,62.61512,105.93654,136.02513,105.87859,164.1451,106.478836,192.46866,103.637886,134.80284,135.901,157.76544,122.21638,155.60852,152.13222,140.1877,174.45143,111.24095,146.18231,106.97441,112.529236,162.80646,60.10837,135.03685,40.804832,120.008995,17.158981,117.12747,163.75266,87.920845,151.96402,79.48578,107.74865,3.6901702880859375,1.22229,0.22806655909943074,4.2665405,44.35929,23.371765,71.7244,8.435066,29.206627,0.7
153,111,38.381798,70.900734,134.39397,66.44445,170.48384,68.12773,195.51224,68.88363,139.76024,112.63422,154.8896,97.58326,156.69252,132.24484,143.28204,147.43536,106.280045,118.177086,100.85943,81.74674,161.10583,25.918924,131.67603,17.89112,119.82555,3.1728063,12.176811,4.0093412,74.12979,112.54299,63.985924,81.856125,5.212181091308594,5.366272,0.3293858182526561,5.420616,62.47763,30.887474,63.85562,10.1438675,-61.95298,0.7
174,104,11.946215,119.71227,80.12489,120.87125,98.909325,117.557755,118.78436,121.85744,79.74007,146.45221,96.257805,164.86177,84.40358,188.0991,53.3622,205.70541,33.44141,178.8868,33.662537,138.69868,96.07669,78.5577,51.817436,63.394962,51.05354,29.995012,43.01368,198.68646,20.935947,190.00519,12.03307,169.45213,5.458656311035156,0.38482666,0.6055485986005416,-0.22112656,21.716322,7.753525,75.30373,8.902878,22.077732,0.7
140,72,96.05189,50.066765,141.10988,54.425148,155.33435,54.82869,170.87338,51.54114,141.77365,78.29106,157.7764,85.095436,158.73676,118.83594,138.27852,136.22351,114.89255,105.170586,112.2885,76.20792,132.28928,20.021585,38.682228,13.330237,84.62894,12.868407,110.52291,106.413574,104.69019,98.45381,91.88412,77.14895,7.645931243896484,0.6637726,0.5886276209625413,2.6040497,16.23661,2.0831451,62.877678,12.806076,5.832718,0.7
174,84,61.710464,60.192154,117.85224,57.291245,129.97879,56.264633,154.64273,55.741432,123.17765,125.99773,139.26445,95.41541,150.56317,152.08684,128.6246,181.98518,102.40628,140.58931,90.35548,77.35264,45.12608,4.6857963,9.969283,4.855049,17.362978,3.8322573,107.46753,154.34943,87.33997,128.86804,81.28027,91.51435,5.639579772949219,5.325409,0.22507300364112814,12.050804,28.645012,48.64509,72.49759,6.0597,20.127556,0.7
155,108,85.826546,40.264786,145.01675,35.707165,160.33275,33.12037,183.8388,32.91839,147.79776,80.98158,170.05908,66.67915,169.35095,107.437035,142.40521,128.7828,114.71951,95.65051,104.59309,59.219154,3.27731,1.6578059,3.5668845,2.4780931,5.261627,2.442141,122.806244,120.06765,91.43579,89.87952,79.98255,57.14956,9.93319320678711,2.7810059,0.057056778899996385,10.126427,18.76654,21.762428,56.741062,11.453239,31.370453,0.7
79,49,72.565285,70.37526,107.7802,64.42246,118.17036,61.65695,120.15641,61.14843,98.37303,127.20386,129.64502,106.18359,120.70777,141.88953,96.51488,159.00685,68.26384,140.23445,59.413536,98.32027,100.85315,22.427814,48.810745,17.57787,30.75068,5.824907,70.79235,142.63335,45.401665,130.19754,39.819843,107.4456,11.992340087890625,9.407166,0.9927114270846302,8.850304,-13.151749,28.88359,80.7424,5.5818214,25.390686,0.7
54,34,63.244724,126.235664,118.16488,118.8764,124.66002,113.23526,126.22361,112.80664,111.43897,163.89253,132.63882,151.01459,120.17073,171.1572,101.90635,172.28812,81.23245,157.75757,75.878586,125.37047,107.82785,65.073044,32.03019,63.987385,11.780968,15.803679,86.083496,164.78796,65.34222,158.66252,55.146046,145.08745,19.070167541503906,6.7259064,2.5831813842857314,5.3538666,12.633862,38.522064,61.383083,10.196171,20.74128,0.7
103,64,25.65383,68.781975,106.6037,70.02966,136.85632,68.469086,162.27145,64.23465,98.854836,129.60287,148.41573,125.00333,122.305336,167.10898,95.330215,189.38625,66.0916,156.0879,56.28216,108.056915,85.81894,32.895664,20.327095,31.378403,6.469466,6.4819283,74.93338,177.44016,45.94086,170.18944,30.708487,137.44557,7.288383483886719,7.748863,0.00313716741137382,9.809437,30.628332,21.54596,76.67851,15.232374,28.99252,0.7
121,76,65.14661,63.34315,113.83264,61.831608,138.93518,59.580116,138.23367,60.306355,117.48301,106.466354,142.57812,88.61431,148.06526,132.31918,135.53482,158.9243,82.803024,145.5323,57.810654,93.509926,106.78432,16.321476,80.5038,17.390503,75.11135,6.2516117,93.85974,156.32748,62.20616,141.49658,43.776634,108.872536,5.288288116455078,3.6503677,0.19275160163227678,24.99237,-7.3359528,12.956429,76.11942,18.429527,31.65358,0.7
71,53,46.39947,85.193214,132.70787,80.08158,164.25386,76.42602,172.72899,75.59056,134.10187,133.62634,183.63295,130.23215,176.22159,164.8006,138.00739,183.80449,93.513725,145.70868,59.293667,114.836075,149.37161,24.617777,106.524185,36.010048,80.468285,16.258873,119.02984,179.23685,67.14939,161.40233,42.390926,124.37075,13.258216857910156,1.3939972,0.06423613015403107,34.22006,12.894196,18.790268,78.82603,24.758465,51.880447,0.7
152,128,32.972008,37.3125,87.17632,35.4641,121.63828,35.672844,148.20247,35.723293,96.91304,86.06141,114.67905,68.37198,134.71349,94.04109,109.93641,117.51906,73.164986,97.2858,61.21277,61.67228,94.36,6.6201844,40.189335,9.995391,30.94167,5.304532,77.827,108.29891,53.3286,87.996216,39.729683,68.67335,2.5386276245117188,9.736717,0.5133720903617989,11.952217,28.24076,24.38913,51.676888,13.598919,24.498402,0.7
134,84,60.31798,34.26546,84.9899,33.56149,101.98305,33.179802,109.83736,30.695599,108.85224,90.08592,113.71992,71.976685,115.57525,106.73892,98.1102,139.33232,87.71265,99.38157,87.18733,55.45656,24.75315,5.1003275,20.676514,5.1900234,25.466341,2.9094253,90.351204,106.43135,82.250534,89.61287,81.211006,62.167877,4.459980010986328,23.862343,0.21725374752997606,0.52531433,26.86935,34.629364,50.266533,1.0395279,8.10067,0.7
142,112,43.531155,51.498966,127.97902,62.457985,177.49696,58.32243,213.56009,56.82335,134.09627,132.92836,178.04803,126.05017,178.3344,170.9167,124.6791,204.12344,65.544754,165.00359,52.46382,104.93759,1.6697793,1.0825268,3.0796816,2.7244544,3.004699,2.0759702,93.868126,195.55153,38.81724,170.77628,20.189213,112.88495,12.458099365234375,6.1172485,0.015036045314874125,13.080933,8.932667,27.990768,102.213135,18.628029,55.050884,0.7
70,44,22.630693,63.838257,106.02619,86.1434,146.67874,82.47769,189.45137,86.56144,111.063515,156.56221,157.25003,126.62178,153.28535,173.86201,102.59902,205.75278,53.65137,179.59065,38.39367,124.60798,122.5165,29.087835,83.11841,25.770023,67.078735,6.6419134,58.573856,182.36377,23.304718,156.26242,11.8988695,121.8055,31.833885192871094,5.037323,0.4144213198421691,15.257702,15.762976,31.954231,98.83795,11.4058485,35.26914,0.7
164,129,62.807648,41.929356,141.5216,47.765755,183.49876,43.25331,207.55551,43.47783,145.89171,126.20807,182.36545,88.85158,181.05019,135.89923,143.16959,174.13596,102.58634,129.60307,87.57234,77.28118,2.191668,1.4157587,3.1430082,2.8375337,3.6586456,2.0203965,103.58837,133.7559,62.46221,132.39917,43.71353,95.39783,7.318386077880859,4.370102,0.6365741500014057,15.014,24.764694,48.926888,74.44365,18.74868,41.12616,0.7
56,80,44.32922,97.141045,133.624,106.53851,153.91399,99.68343,192.0596,101.40315,129.35693,135.90213,158.34654,136.1746,150.3448,166.07886,111.71753,179.80995,78.99628,160.2639,74.288445,127.28241,141.58752,57.255543,45.1574,46.980946,27.478455,58.385567,86.06052,167.26543,47.46138,165.07022,32.14617,145.28476,11.1171875,4.2670593,0.37293015413383634,4.7078323,29.959225,8.61972,80.30147,15.315208,38.599136,0.7
102,64,53.753017,71.96914,96.2449,73.78285,112.21081,77.22328,125.04859,74.795815,99.75488,135.3175,116.636314,121.65697,117.26193,160.95166,97.708755,195.17883,77.21761,170.54005,61.350075,119.63186,102.72746,21.329388,55.243095,15.034367,66.67085,10.028109,71.28006,149.51575,51.706295,165.26346,40.90808,142.58723,6.2671051025390625,3.5099792,0.02902333242952393,15.867538,7.5970573,15.685646,104.59749,10.798214,19.573765,0.7
104,65,57.564823,51.25129,6.4989543,4.534552,125.98725,50.99043,177.67128,44.1874,123.02323,131.43845,140.89471,106.85091,133.54459,156.84917,124.58002,182.39548,92.12182,155.219,86.744225,102.62978,142.9066,7.1194444,3.83458,2.225257,82.02428,3.7971802,87.756744,143.90253,75.37972,128.30862,74.8678,104.744354,9.244614919026695,116.52428,2.379430930067799,5.377594,29.179401,28.808662,100.404526,0.51192474,12.377022,0.7
100,51,51.37919,67.61522,92.72854,67.49274,116.06416,67.40392,124.77324,61.35885,92.62129,121.17101,111.34444,110.90274,110.14335,150.43753,91.26793,174.3135,71.37479,144.88498,70.44289,101.277115,100.13002,17.517927,67.51414,29.232388,58.871376,12.980955,77.864395,154.26772,56.924488,147.42148,52.463554,116.28934,9.217666625976562,0.1072464,0.009756614874814051,0.9319,19.063698,19.893898,72.04472,4.4609337,20.939907,0.7
136,85,84.223434,41.171314,119.505005,46.386723,144.13472,43.726597,149.50272,48.120567,116.524376,102.406555,136.57097,103.37514,142.01952,139.16011,121.525116,154.42015,96.15867,124.52871,85.848724,83.92052,133.33011,9.843967,108.790726,12.879151,98.65003,4.3909054,104.46597,143.793,82.78379,125.613525,72.42486,95.615295,9.609378814697266,2.980629,0.07359584420562992,10.309944,1.6252899,18.486038,71.04137,10.3589325,21.682182,0.7
142,89,77.92562,59.296604,112.63937,58.329426,130.47221,53.783585,144.8681,55.32633,115.573456,112.72927,140.09671,94.55352,135.78047,142.99074,123.614395,165.74121,99.00706,126.76604,93.54902,86.15354,115.3053,18.118969,77.32029,37.322983,66.839294,7.8193254,106.983894,155.47597,85.89978,127.38127,77.43486,90.89375,8.516117095947266,2.934082,0.01605066749026851,5.4580383,15.623398,26.57573,48.83056,8.46492,21.084114,0.7
72,58,32.399734,104.03985,91.66034,99.780136,99.56097,97.537384,134.44757,102.03573,93.66316,142.13669,119.3628,136.72739,121.42681,161.8691,97.03161,177.13916,65.99764,160.08752,50.809685,127.50841,94.085266,64.57595,36.16398,61.40176,15.908318,29.486435,71.64993,163.66238,42.706028,155.16653,27.85667,135.87413,8.758056640625,2.0028229,0.20588276759996926,15.187958,18.40995,14.628281,66.10664,14.849358,28.943905,0.7
142,89,77.92562,59.296604,112.63937,58.329426,130.47221,53.783585,144.8681,55.32633,115.573456,112.72927,140.09671,94.55352,135.78047,142.99074,123.614395,165.74121,99.00706,126.76604,93.54902,86.15354,115.3053,18.118969,77.32029,37.322983,66.839294,7.8193254,106.983894,155.47597,85.89978,127.38127,77.43486,90.89375,8.516117095947266,2.934082,0.01605066749026851,5.4580383,15.623398,26.57573,48.83056,8.46492,21.084114,0.7
80,58,34.806637,93.49241,103.7111,102.22251,105.902016,98.761,121.135216,101.08543,84.450035,143.18422,111.15349,139.88661,99.90149,170.02226,71.77818,179.2236,55.033573,150.93425,56.224724,123.152885,106.75349,54.23411,56.773247,59.964043,46.324646,46.40042,57.014915,155.04817,44.541992,136.91359,39.133785,119.122116,11.054527282714844,19.261063,0.18485713872191,-1.1911507,21.418087,20.031334,63.188843,5.408207,12.472923,0.7
156,99,35.15224,101.69203,117.70804,107.082016,133.11263,108.547295,162.23558,107.714676,114.96769,142.91438,138.07199,145.16306,124.86896,168.67212,106.72443,171.45082,84.91712,141.53004,84.64676,104.596436,125.87263,61.192574,108.9364,36.274414,99.37006,9.553346,85.687485,151.25009,60.143986,149.35364,51.395706,109.271225,9.133949279785156,2.7403488,0.2098699532940378,0.27036285,49.49452,38.317947,68.32202,8.74828,25.543499,0.7
104,61,72.807526,69.22964,112.615555,72.796906,135.4671,67.24482,150.84613,67.34163,118.00544,139.5101,144.85533,113.1275,138.62378,170.543,121.478935,196.03528,97.99072,147.40033,90.38246,100.25635,116.352356,24.795116,75.29318,47.948826,66.107346,7.267879,106.53517,186.28899,82.18741,157.98561,73.3171,111.58686,7.440093994140625,5.389885,0.18185490805413385,7.608261,17.574936,39.253754,52.30752,8.870308,24.347763,0.7
135,81,61.494347,104.43942,111.48364,105.78113,129.92056,103.77027,174.50107,103.106705,114.32985,143.21278,127.954834,128.01588,133.99857,162.16675,108.30612,187.17009,83.788185,168.31866,77.43961,128.26541,106.34168,53.61085,58.318146,55.326164,57.303448,45.78933,86.40225,166.17981,59.594055,164.10977,45.97917,138.21593,3.3435745239257812,2.8462067,0.153903537138241,6.348572,15.945267,14.947372,72.93925,13.614883,26.808197,0.7
62,50,42.8493,69.919395,132.84348,67.15291,122.65477,63.968006,180.34692,54.283802,121.60218,147.87885,143.5437,120.08028,156.84334,159.42438,116.42436,197.18306,69.138016,145.27669,72.83919,74.11017,95.19414,20.614954,58.96137,20.330822,53.585632,6.9337115,75.37284,160.6326,46.959003,120.39939,40.610332,77.953606,19.094459533691406,11.241295,0.6440603623466126,-3.7011719,29.989887,73.76868,53.779346,6.348671,28.413837,0.7
228,132,52.752007,60.372932,119.41345,60.728447,138.37717,59.862057,137.32515,57.385525,116.166595,120.51033,147.60835,118.06504,144.80017,166.70142,117.57421,185.55502,88.13104,139.20721,88.51397,93.25851,110.86602,10.4692745,72.45974,30.209927,55.58879,11.565778,103.040695,181.43887,70.9224,144.81955,62.386703,93.414215,4.4034271240234375,3.2468567,0.079771577829439,-0.38292694,35.761963,27.251823,63.04858,8.535698,32.118294,0.7
173,108,84.23907,83.14864,102.7304,60.233547,127.99617,57.037415,141.10524,62.133137,110.85426,139.0257,145.97359,92.81612,131.92664,163.37852,121.77605,189.98764,86.95333,146.29628,24.24398,14.103476,113.3873,9.12019,63.10252,10.716258,44.637856,5.378451,89.97231,145.2093,79.78408,116.31552,58.820297,80.21587,35.020912170410156,8.123863,0.5197840422805562,62.70935,-59.995087,124.92222,3.3872175,20.963783,10.188232,0.7
393,361,71.64399,93.769615,116.78724,97.39486,139.77937,95.00916,163.65285,95.67395,119.652054,121.336044,131.00911,119.73831,126.79899,144.77303,101.86871,157.86728,77.35399,142.20422,63.712204,118.70682,126.26436,71.98689,81.8369,75.403206,68.30691,49.77499,71.09538,134.35934,59.68222,133.19792,47.23875,129.58104,4.290031433105469,2.8648148,0.4065440763640953,13.641785,-7.9317856,2.6292267,43.30361,12.44347,11.413162,0.7
393,361,62.471283,126.31639,110.36987,125.47012,112.86429,126.289085,148.8267,132.23083,108.92589,162.05226,130.70825,150.85582,128.91376,172.38203,105.42183,184.87714,83.557556,169.1631,72.81678,146.64241,116.62736,98.46489,92.74121,113.790405,74.85844,97.689415,83.42126,166.48001,66.165764,166.42114,55.643833,151.34464,9.308448791503906,1.443985,0.5854054950714784,10.740776,10.345497,15.409851,32.852005,10.521931,17.255493,0.7
393,361,48.593884,125.01784,105.242676,124.84352,122.43892,125.81397,143.29585,131.05078,103.39615,153.82663,122.8737,145.6295,122.61319,170.23256,102.1607,184.65074,83.98683,168.3349,75.46824,148.85803,120.023895,92.18571,89.583046,97.625755,69.07648,86.31154,83.177414,165.92758,60.81867,164.73407,50.198307,147.94778,8.738502502441406,1.8465271,0.05857559401425716,8.518593,26.874355,4.9685974,51.232277,10.620361,22.358746,0.7
393,361,57.196625,129.73174,86.817795,133.23889,106.386604,134.01349,130.91518,135.58241,89.7651,167.47305,105.99131,157.54395,105.90554,178.0606,91.392715,187.80193,64.69616,173.4682,56.580795,146.48964,85.28876,117.8432,63.209225,115.621414,90.75072,93.88986,60.091496,165.79762,47.487465,152.43323,36.449432,143.26485,6.819793701171875,2.9473038,0.684854509140191,8.115364,-0.61582947,20.983414,30.868225,11.038033,12.604031,0.7
393,361,56.97196,130.2963,92.69662,128.35364,113.0089,127.6972,122.59374,132.21889,88.9165,166.63846,107.32216,157.31784,103.732185,175.26868,90.65279,189.0399,70.460846,172.29192,63.304504,149.73384,102.76879,107.793884,77.63572,111.45545,68.622154,99.356575,69.82976,172.80736,55.237576,167.29004,47.557293,156.6932,6.464347839355469,3.7801208,0.712208753829088,7.1563416,6.332546,16.904617,38.27839,7.6802826,14.592182,0.7
