width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,quality
132,120,84.58867,109.8369,107.29387,71.8512,114.54286,125.9606,113.57529,182.54309,96.51822,137.81686,62.9825,157.03069,33.370136,111.0416,162.06769,79.23388,145.55891,39.668667,1.4873111,0.80510503,101.25456,9.263359,22.7052,16.123703,0.9675751,44.726227,19.213821,-48.08860524495444,46.726723,105.80656,0.7
83,80,92.36393,120.43248,116.569824,77.458244,131.87137,126.19785,138.81618,172.46727,113.30509,151.03969,81.74536,179.61699,41.038944,126.05226,181.08655,75.66698,139.23347,41.944702,0.7896133,0.5074943,111.42655,6.2640357,24.205894,5.765373,6.944809,21.427582,28.577301,-41.655726114908845,50.53087,115.78021,0.7
97,74,98.14551,127.34876,119.65835,86.42439,134.82889,133.58934,136.71747,167.66905,121.573235,154.3295,77.68919,164.9503,51.719612,134.27228,175.41583,93.74555,153.3165,65.431725,1.3858303,1.1373763,113.709015,29.579185,21.51284,6.2405777,1.8885803,13.339554,10.620804,-28.04400634765625,39.84379,118.272514,0.7
142,105,78.85675,98.32033,118.375336,52.94925,130.20638,138.04208,130.39429,173.80135,116.27217,157.07866,53.853706,180.51811,33.17146,130.14874,181.91261,72.27096,3.241261,3.1093426,2.008186,1.3965602,137.93854,2.4450336,39.518585,39.721756,0.18791199,16.722687,23.439453,-40.31730143229166,65.771126,116.36715,0.7
130,97,100.88362,98.841805,119.96166,60.886803,128.93698,122.632645,121.46094,188.96304,108.035095,152.7385,65.68876,176.5379,47.606556,144.94629,169.74371,75.992065,134.53476,31.243769,1.826611,1.47069,106.104706,10.282402,19.078041,23.79084,7.4760437,36.22455,23.799408,-27.800191243489593,46.64058,118.13505,0.7
141,120,103.884125,113.257614,131.68745,87.164314,144.05095,128.70389,148.66739,164.4425,131.00331,146.07396,73.17398,163.01097,58.924805,128.10594,180.6991,80.32128,140.48714,43.347305,86.48206,63.794018,56.605656,29.977394,27.80333,15.446274,4.61644,18.368546,16.937012,-29.736546834309905,48.382603,45.20539,0.7
132,112,101.41542,112.846664,126.96631,83.1788,144.22694,121.92876,142.08823,164.90695,124.45309,141.58246,83.13984,159.44897,59.31196,132.86403,174.03493,75.09362,146.88663,44.743748,11.0353775,5.1726623,117.005775,14.857501,25.550888,9.082092,2.1387177,23.324493,17.866516,-22.448766072591155,46.835144,115.93093,0.7
168,138,88.286736,99.609665,122.831955,61.316364,130.25693,106.525635,124.8718,155.5094,103.27569,132.63434,67.00041,147.52917,43.399628,112.56065,160.03764,95.643974,158.3371,55.883404,142.53279,32.353916,140.15422,10.24199,34.54522,6.91597,5.385124,22.875061,14.894836,-32.66365051269531,10.881664,-19.700836,0.7
169,141,124.03086,101.38093,130.98975,81.93749,155.10577,117.518814,148.19772,156.76765,135.01082,142.85191,85.86186,160.99399,48.883606,99.55736,173.62885,82.49406,145.98979,46.208652,109.06424,38.43712,97.70457,13.132985,6.958885,16.137886,6.9080505,13.915741,18.142075,-53.980494181315095,35.024757,21.925507,0.7
140,124,88.47726,102.375404,101.15791,80.8908,113.36455,122.45705,112.410034,160.20895,93.80963,137.02771,63.90528,144.80806,44.441647,129.31844,145.94261,100.37242,131.21443,64.04482,109.01083,45.264435,101.365135,13.812235,12.680656,20.081642,0.95451355,23.181244,7.7803497,-18.029810587565095,22.084625,-7.8529205,0.7
122,107,78.65136,113.51778,101.5809,85.5621,109.50084,119.99727,113.33536,156.40602,95.146736,140.63713,65.25798,154.00505,48.70116,133.41748,136.49469,96.249596,126.54443,59.39347,107.92559,43.201748,112.04415,16.437082,22.929543,6.479492,3.8345184,15.76889,13.36792,-16.931925455729157,23.74767,-6.3446884,0.7
337,293,92.509636,101.27909,115.548454,79.47934,132.2724,120.51555,133.2043,156.75235,119.48177,132.62286,79.406235,149.36993,61.19969,123.31931,173.69423,80.94502,134.72757,49.795963,3.0514493,2.526442,89.79362,30.804123,23.038818,19.236458,0.9319,24.129486,16.74707,-22.92906951904297,39.570526,112.497,0.7
102,77,124.341255,87.12079,130.75098,77.350555,139.14844,110.15804,135.65718,155.62445,130.40623,137.77998,90.75713,145.93924,76.85295,109.497154,189.03514,61.888165,150.81612,43.42049,1.308555,1.306621,119.78289,45.00308,6.4097214,23.037254,3.4912567,17.844467,8.159256,-36.95073191324869,48.269875,129.44243,0.7
136,93,101.94689,122.366325,117.09682,82.39343,138.50708,128.33636,129.00668,199.86673,119.7092,167.14534,88.796936,197.40097,75.24203,169.99397,160.86082,88.02894,133.33533,42.42525,1.6307877,1.4759691,123.15725,13.453081,15.149925,5.9700394,9.500397,32.72139,30.25563,-18.143722534179688,40.307426,115.46603,0.7
168,117,83.73888,135.65622,112.52473,96.7937,118.60329,150.71254,110.86555,192.42822,104.43872,167.52083,64.60637,186.7002,53.189613,164.12825,154.00653,104.963905,147.54713,64.031975,5.7512565,4.12782,123.40706,40.176807,28.78585,15.05632,7.7377396,24.907394,19.179367,-18.088160196940095,45.748634,106.77347,0.7
84,69,122.09581,127.43432,143.4205,88.45227,154.98026,130.00388,150.96693,175.8915,132.16641,148.20088,94.84072,163.04063,75.352165,117.83008,173.41776,83.86885,146.21477,58.97934,128.39818,48.812534,132.30739,30.805695,21.324692,2.5695572,4.013321,27.690613,14.839752,-44.54758707682291,46.13503,15.022324,0.7
117,126,53.666233,112.52751,106.63746,86.74033,96.35007,127.785126,75.79285,169.82782,74.493164,151.82312,39.350975,165.69215,25.337618,138.61113,149.318,97.835526,128.35312,56.097343,1.3063229,1.1764867,109.01107,38.67131,52.971226,15.257614,20.55722,18.0047,13.869034,-23.836563110351562,29.9496,105.33114,0.7
61,41,81.10728,90.26345,89.11598,60.935295,119.09984,105.3735,128.82066,193.46054,109.6115,158.65134,74.29304,163.3576,50.055943,135.11053,145.9692,63.595028,113.3919,37.10824,2.097811,1.0653659,98.1949,7.986567,8.008705,15.110046,9.720825,34.809204,4.7062683,-36.71262613932291,41.778473,87.01817,0.7
98,63,116.098434,97.839005,115.93967,77.05955,135.81491,152.38496,134.8408,191.68716,111.47163,161.2092,81.0239,193.61122,60.94574,124.34672,170.3106,82.49048,157.37302,41.404995,1.6556102,1.0017,107.49589,5.6172495,-0.1587677,54.54596,0.97410583,30.477966,32.402023,-57.822471618652344,69.89448,114.28406,0.7
120,116,94.24234,120.28316,112.67964,93.95331,132.33774,133.30127,124.283165,185.21826,109.78891,152.46027,66.006996,164.93556,47.44027,159.72849,174.87752,95.83213,144.26396,58.37775,1.0130373,0.88142705,111.89843,23.818014,18.437302,13.018112,8.054573,32.757996,12.475296,-7.809539794921875,37.46914,111.6666,0.7
80,57,113.12077,122.799805,119.62179,65.83824,141.26514,112.70095,151.58229,200.31534,128.14035,174.30609,88.310005,192.89258,54.870777,142.3122,168.48001,66.83367,140.32463,40.77149,1.1372024,0.6447441,112.4026,11.062546,6.5010147,-10.098854,10.317154,26.009247,18.586487,-46.85915120442709,45.86727,118.48459,0.7
121,116,106.25911,93.08876,134.30237,74.75964,145.79532,128.9157,135.09293,195.521,113.22488,157.11209,66.04683,179.17508,32.38108,115.693504,187.24323,64.46083,154.68095,31.167553,6.257839,2.758921,122.32236,6.673635,28.043259,35.826935,10.702393,38.408905,22.062988,-61.57588450113931,64.454865,128.04453,0.7
80,52,89.67684,138.01666,113.687805,102.49659,126.95082,162.28394,124.7589,215.71466,98.99144,183.91692,62.433853,207.56454,47.65526,174.84885,159.85428,110.87352,139.7124,58.800312,1.4205408,1.4297674,112.39154,22.27731,24.010963,24.267273,2.1919174,31.797745,23.647629,-27.549875895182282,51.410416,112.267265,0.7
87,59,111.02148,126.258446,147.95424,82.51672,153.10721,126.45317,163.27667,206.43272,131.77084,156.87643,94.36406,187.2873,60.946556,118.821785,179.23843,65.254166,138.02563,26.04184,0.39001042,0.18530998,106.7984,9.140482,36.932762,0.19472504,10.169464,49.55629,30.410858,-64.71036020914713,61.199005,147.56422,0.7
48,37,134.1244,98.863976,162.14409,72.4813,170.88957,112.07501,173.93498,183.4107,137.28299,145.80551,86.819176,170.90468,67.79942,144.46336,216.7388,75.844055,190.5667,36.022247,1.449009,0.80802095,141.32864,3.9865043,28.019684,13.211037,3.0454102,37.605194,25.099167,-22.243606567382812,36.230957,160.69508,0.7
70,56,92.23849,125.94028,108.38041,108.340515,117.32561,138.3776,118.70053,173.03357,105.760056,154.85269,75.28294,162.35136,65.70821,145.4844,166.3153,112.64458,135.79126,80.92417,105.26578,55.762836,104.00382,34.915165,16.141922,12.437317,1.3749237,18.180878,7.4986725,-17.928131103515625,25.73302,3.1146317,0.7
53,59,104.808075,92.73764,181.23553,68.849464,209.1618,129.86182,183.09338,192.02255,144.2756,173.89507,91.814896,199.62073,62.708317,149.12001,7.212347,10.433729,192.4983,49.642975,0.49933392,0.0046504866,91.97839,11.461198,76.42746,37.124176,26.06842,18.127487,25.725662,-39.39276631673178,119.428085,180.7362,0.7
60,51,84.53992,114.78487,109.128334,60.99245,120.03743,119.52106,125.47744,172.98032,106.91695,169.03844,77.97242,180.03134,68.5385,167.13136,156.82716,61.419537,140.33075,31.51535,1.4022392,0.71349907,133.92033,2.3218098,24.588417,4.736191,5.44001,3.9418793,10.992905,-6.88532002766928,58.101517,107.7261,0.7
152,115,105.74918,110.445015,117.11741,73.95163,133.83087,136.87325,134.72075,188.6812,110.421486,162.84927,65.65997,186.57199,44.048363,143.7257,191.40654,77.3051,162.70746,35.554806,1.2461987,0.99906135,132.85498,4.8828907,11.368225,26.42823,0.8898773,25.831924,23.722717,-35.64177958170572,59.56814,115.87121,0.7
100,81,102.1717,140.89749,138.29593,96.33035,147.70605,144.066,147.37958,191.62654,116.11873,169.21675,82.41847,194.01527,66.01812,182.09201,185.39127,90.352646,149.99184,48.661373,2.2209105,1.4504958,75.97334,4.6222906,36.12423,3.1685028,0.32647705,22.40979,24.798523,-2.860850016276032,53.71334,136.07501,0.7
64,35,82.739044,142.69556,122.88513,88.32972,136.83607,120.42122,133.66508,212.90552,110.53595,173.77405,84.720215,200.60696,57.460827,182.11646,175.01697,85.1057,132.86514,47.942814,2.1923025,1.8923233,96.88398,10.933376,40.146088,-22.274338,3.17099,39.13147,26.832916,-13.645711263020843,35.31553,120.69283,0.7
127,93,98.911606,122.3283,108.12555,98.036194,127.84586,113.8854,124.684265,207.34238,106.50011,171.38309,82.17403,187.97339,71.241615,171.88362,145.17812,77.428894,117.51838,58.1671,100.28775,34.852318,96.246254,22.444279,9.2139435,-8.442902,3.1615982,35.95929,16.590302,-17.01599629720053,36.456505,7.837799,0.7
113,78,80.95718,129.60272,101.61045,100.3738,118.15978,151.11298,113.5236,212.48094,95.38154,178.64285,58.36605,187.79337,33.20913,146.78781,153.38011,89.7185,110.94022,50.614624,0.736811,0.5282488,56.087406,14.376008,20.653275,21.510254,4.6361847,33.83809,9.150513,-46.18456013997397,61.394485,100.87364,0.7
89,54,107.20662,127.46635,121.19017,103.27508,127.8475,145.10458,126.77894,203.8437,107.39318,170.88707,86.44463,202.66765,76.05081,187.96036,148.97406,103.71672,131.63925,71.36471,1.5674676,1.4539902,113.502556,47.528923,13.983551,17.638237,1.0685654,32.956635,31.780579,-4.505788167317718,41.38787,119.6227,0.7
61,46,90.951614,131.02435,112.87425,83.02788,115.484245,148.80206,113.23766,195.96661,92.978226,172.98709,63.234592,194.08624,45.517048,174.49797,160.10916,80.66612,127.76844,35.84627,100.517235,18.639072,100.36381,3.4318414,21.922638,17.77771,2.246582,22.979523,21.099152,-13.18200174967447,68.13594,12.3570175,0.7
57,48,105.21182,132.51395,138.22432,92.66996,147.87387,131.05336,146.47177,197.69687,124.86351,173.07288,96.41011,192.4834,78.51579,175.29904,182.67627,75.84888,146.6534,53.483532,114.297554,28.161068,104.511406,11.799309,33.012497,-1.4605865,1.4020996,24.623993,19.410522,-12.452016194661468,55.20448,23.926765,0.7
80,58,107.25107,123.10482,131.00945,99.604,146.07642,148.08998,141.43404,209.39813,115.465515,191.40698,77.633064,203.86151,50.053223,153.85144,175.40935,99.11013,135.98105,61.135532,106.725174,31.172356,99.385445,7.7209997,23.758377,24.98516,4.6423798,17.99115,12.454529,-47.7041015625,48.97986,24.284271,0.7
89,55,107.77144,133.6969,137.04065,85.5365,141.94052,150.67232,142.45084,215.42307,126.47506,184.74854,90.26851,214.79015,69.652824,178.80919,195.57526,76.523865,148.00467,14.1750145,108.31037,37.498333,83.888275,1.0069771,29.26921,16.975418,0.51031494,30.67453,30.04161,-26.178054809570312,74.14845,28.730278,0.7
53,39,116.423096,137.6347,141.95546,89.093445,159.88542,149.71512,157.27516,192.9774,135.10133,158.36032,119.61183,192.64697,94.71068,189.05011,184.51874,93.992645,170.46964,65.58899,148.08524,26.935936,142.62889,7.8024526,25.532364,12.080414,2.61026,34.61708,34.28665,7.721883138020843,55.722473,-6.129776,0.7
125,72,88.7412,119.52879,109.89231,70.20703,119.900406,134.13307,121.887596,198.60144,102.50278,166.72206,75.04285,195.38919,54.07361,139.40431,154.21162,90.32272,114.05169,37.202057,7.85947,2.8649862,128.11308,7.72998,21.151108,14.604279,1.9871902,31.87938,28.66713,-47.499903361002595,43.81034,102.032845,0.7
110,77,102.66933,94.85806,109.02295,79.97078,118.75542,123.016365,129.1162,201.28682,112.66472,168.26569,84.905045,196.24156,70.874825,173.96164,157.72816,77.7551,123.02083,29.690386,96.70823,33.743473,75.89276,5.0460587,6.3536224,28.158302,10.360779,33.021133,27.975876,-14.636383056640625,45.261272,12.31472,0.7
164,111,99.38881,127.578835,128.21489,84.77719,145.88914,144.63385,141.95125,199.15825,125.93205,178.76341,78.183334,194.7762,56.999523,164.84888,185.1333,79.293365,145.74467,32.345505,0.9772339,0.58322334,108.36704,4.336323,28.82608,17.055016,3.9378967,20.394836,16.012787,-26.0504150390625,65.340485,127.237656,0.7
77,49,101.641,137.59949,128.30623,91.283745,138.80197,136.23134,137.16919,209.70244,116.12022,179.85046,89.39435,197.51416,73.38326,153.97032,165.57132,93.85877,134.49225,55.39383,116.98911,34.800095,111.323906,12.0555935,26.66523,-1.3681488,1.632782,29.851974,17.663696,-41.71870422363281,42.372566,11.317116,0.7
222,116,125.40881,140.01653,147.57877,90.64134,160.2763,154.06113,158.6467,209.85167,141.05643,179.04245,106.54053,208.56128,78.83856,181.15668,195.8532,93.632935,180.56374,46.232018,149.32115,34.073883,145.29193,8.21551,22.169952,14.044601,1.6296082,30.80922,29.51883,-17.9951171875,60.428192,-1.7423859,0.7
101,65,125.879974,128.90123,151.832,93.47775,159.09209,147.32776,160.99234,202.3351,146.21512,172.45502,115.316315,197.65543,97.4171,168.60585,193.12433,102.62184,174.96394,61.589687,136.50154,59.756706,107.12097,18.67672,25.952026,18.426529,1.9002533,29.880081,25.200409,-22.209335327148438,44.70591,15.33046,0.7
98,63,96.74707,97.99994,108.06791,84.609184,129.70193,135.89658,131.01611,214.32239,121.655945,183.10443,89.10073,206.24754,76.43074,169.33073,161.08574,92.753845,133.01749,35.295208,101.05919,38.51545,78.87209,6.923634,11.320839,37.896637,1.3141785,31.217957,23.143112,-31.894058227539062,43.142723,7.0087204,0.7
53,43,82.317535,121.41792,120.356064,89.75989,127.23876,133.89635,123.95337,182.4695,105.68096,157.23303,68.126724,171.78012,45.57566,152.42468,167.10422,100.955795,143.96759,68.536766,57.67166,19.628933,120.09866,26.176708,38.03853,12.478424,3.2853928,25.236465,14.547089,-18.069529215494782,32.94055,62.684402,0.7
66,44,90.73335,118.23662,113.55698,77.84146,133.0262,147.08672,130.1247,216.32532,113.6384,176.4958,78.96792,209.19446,54.923546,145.59676,172.92346,104.79998,2.2996676,4.7707796,146.12746,37.5861,139.24464,2.786063,22.823624,28.850098,2.9015045,39.829514,32.698654,-55.075098673502595,42.286728,-32.57048,0.7
81,50,94.6156,118.39272,113.73882,74.387794,113.732285,133.65352,115.04417,200.52872,102.83005,178.9908,81.85631,202.50523,67.662704,158.5938,142.7771,88.44204,20.353292,15.235182,118.046974,24.435848,124.69551,3.7600114,19.123222,15.260796,1.311882,21.537918,23.514435,-35.414464314778655,45.21147,-4.3081512,0.7
53,41,116.34833,120.172844,121.7026,96.87373,151.17036,158.61938,149.44229,208.47205,125.45914,175.43462,81.14691,198.99492,43.47278,156.96811,205.60468,122.387474,174.53479,75.03525,122.98371,42.259045,111.84666,10.428443,5.354271,38.44654,1.7280731,33.03743,23.560303,-37.332427978515625,36.231903,-1.2811127,0.7
55,32,90.648705,86.90435,105.58537,67.3969,119.15015,126.64521,118.71715,200.68576,98.38161,135.8795,51.007717,168.74207,26.344505,134.74837,159.07578,58.08651,133.90584,16.78676,0.82565415,0.43082228,102.16841,5.7796836,14.936668,39.74086,0.43299866,64.80626,32.862564,-33.687403361002595,68.5587,104.75972,0.7
50,39,96.76434,116.14585,120.42345,97.70587,140.33336,147.40305,132.64636,207.42245,107.8014,170.70943,61.613693,196.71344,35.44165,159.95706,173.99919,113.32108,147.77798,63.02478,113.097916,40.307373,103.76992,18.036104,23.659103,31.257195,7.6869965,36.713028,26.004013,-31.658050537109375,34.081963,7.325531,0.7
104,66,86.24465,124.74838,93.95622,94.270195,111.644356,136.08565,117.89208,183.29031,95.4588,164.06339,72.00849,182.36075,51.109756,156.69406,141.92604,104.614494,123.19132,72.390236,95.13808,40.044495,90.00205,11.144357,7.7115707,11.337265,6.2477264,19.226929,18.297363,-19.877431233723968,31.471153,-1.1818542,0.7
109,72,99.691826,106.83981,100.533646,90.64001,115.01146,134.61002,125.04539,220.08658,106.769806,190.03276,79.14174,216.4452,67.11138,191.6656,149.83557,87.21818,117.44251,31.31309,95.798416,45.066505,67.74736,12.344034,0.84181976,27.770203,10.033928,30.053818,26.412445,-17.189234415690095,47.391838,4.7352295,0.7
49,33,110.97099,89.88855,117.73777,60.735703,141.1644,119.70314,142.37312,182.88654,119.95646,141.88222,89.2323,175.20032,67.68107,150.45628,179.28104,71.471245,165.84912,36.667152,1.4603285,0.8836679,141.70097,5.2390146,6.766777,29.81459,1.208725,41.00432,33.3181,-16.20006815592447,48.231895,116.27744,0.7
40,24,7.422982,6.285664,112.431274,77.062355,121.05254,125.76511,121.15072,200.99089,101.8852,160.55539,79.6246,203.39134,61.14568,166.04893,150.94476,65.264175,132.83083,29.132927,116.36414,28.337772,109.166794,7.7818146,105.00829,119.47944,0.09817505,40.4355,42.835953,-22.26360575358072,60.500935,-3.932869,0.7
68,38,84.8051,70.99675,120.97914,68.37425,126.30484,107.191574,125.05458,185.5499,112.19019,155.4947,93.937904,174.6824,81.51821,146.94443,150.84067,78.921295,122.195984,38.476242,90.446625,13.4523115,100.00798,6.4842486,36.17404,36.194824,1.2502594,30.055191,19.187698,-24.964589436848968,28.270271,30.532516,0.7
96,62,100.36163,54.51916,109.78059,33.523006,122.58972,128.30496,120.223595,185.76147,113.75226,150.02722,71.63451,162.43285,53.356953,116.667625,157.41335,94.506386,3.5848813,10.681099,154.90332,48.583736,159.31152,23.492804,9.418953,73.7858,2.366127,35.734253,12.405624,-49.406227111816406,33.798573,-45.122734,0.7
63,49,101.203354,115.410545,128.68929,69.45647,144.02994,120.19888,145.84732,183.29898,129.53653,164.33601,88.94403,185.51225,79.690384,163.45967,170.01859,78.21264,144.6898,47.371277,1.6378351,1.5345607,95.8549,19.839207,27.485931,4.7883377,1.8173828,18.962967,21.176239,-14.256088256835938,41.986244,127.05145,0.7
64,42,119.35892,128.90277,148.79602,89.66414,153.09259,138.07147,153.80914,189.4304,141.05023,144.63493,104.42485,190.99718,90.4651,167.19695,182.32051,95.49167,5.304699,4.624517,154.83084,25.734354,168.68916,4.1860085,29.437103,9.168701,0.71655273,44.79547,46.362244,-7.823888142903655,42.57981,-6.0348206,0.7
66,57,48.322433,104.138626,67.80555,75.59273,83.79219,122.473564,76.42448,183.27985,54.668633,159.11012,26.796078,183.81497,8.983223,162.24309,124.309525,93.00427,109.93008,74.52457,106.92935,48.217377,126.80935,21.706676,19.483116,18.334938,7.367714,24.169724,24.70485,-13.15856424967447,29.469292,-39.123802,0.7
